"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"201712","공항철도 1호선","공덕","51269","6561","69958","7263","20180103"
"201712","공항철도 1호선","홍대입구","277158","16833","288272","15840","20180103"
"201712","공항철도 1호선","공항화물청사","65625","7039","75010","6886","20180103"
"201712","공항철도 1호선","서울역","334488","30633","279924","27308","20180103"
"201712","공항철도 1호선","운서","163018","21729","165319","21417","20180103"
"201712","공항철도 1호선","검암","248189","22385","244557","22691","20180103"
"201712","공항철도 1호선","계양","303657","29673","275431","28567","20180103"
"201712","공항철도 1호선","인천공항1터미널","527320","41314","505693","38947","20180103"
"201712","공항철도 1호선","영종","47432","11768","45985","11668","20180103"
"201712","공항철도 1호선","청라국제도시","157181","9154","147359","8941","20180103"
"201712","과천선","경마공원","165834","63506","168237","63265","20180103"
"201712","과천선","범계","841597","108840","816770","105848","20180103"
"201712","과천선","평촌","461403","63917","450067","63950","20180103"
"201712","과천선","인덕원","715035","104356","682442","106949","20180103"
"201712","과천선","정부과천청사","323783","61981","298052","59091","20180103"
"201712","과천선","대공원","84351","28318","87693","30237","20180103"
"201712","과천선","선바위","247957","31944","192931","29831","20180103"
"201712","과천선","과천","114745","31928","89303","30300","20180103"
"201712","분당선","복정","3","0","0","0","20180103"
"201712","분당선","구룡","48556","19733","45066","19793","20180103"
"201712","분당선","대모산입구","68868","28390","61501","27752","20180103"
"201712","분당선","구성","116527","39301","115441","40173","20180103"
"201712","분당선","도곡","174205","42580","177735","42650","20180103"
"201712","분당선","미금","491849","123136","521339","137521","20180103"
"201712","분당선","상갈","133651","31205","124483","28858","20180103"
"201712","분당선","수서","377376","61388","383020","63180","20180103"
